"fitted"
4.03586542722448
3.74446232186009
3.8497873054024
4.03355972342673
3.97327082930256
4.0108169660826
3.92762344609262
3.8394397043388
3.85737689160066
3.76038547766671
3.77211544914649
3.78037895078653
3.78619358972962
3.79028507790393
3.79316406585894
3.68556723159852
3.58021202321962
3.47644381357344
3.37379230152655
3.27192655710292
3.17061372042982
3.06968993895772
3.07866256013822
3.08498584511977
2.97981260198724
2.98578540358291
2.88037521253407
2.88618128618555
2.89027641930836
2.893157973212
3.00480823007061
3.11301564144745
3.21879081230834
3.21323188585724
3.09968801464466
2.99014815466467
2.88343540233798
2.66908931119039
2.56860761070173
2.46827833264634
2.47766927911304
2.48428691994009
2.59856608676464
2.70862333854304
2.81570015516409
2.92067977845626
3.02418370535715
3.12664925405561
3.22838414481002
3.32960490590535
3.43046389812033
3.53106833057498
3.52187099849822
3.62501223780963
3.83685489502772
3.93557504787491
4.14428745042709
4.24080498782812
4.33834487060841
4.4366138005607
4.42577308512627
4.41813531000646
4.30313832261974
4.19257597424463
4.08514374488472
3.9799140343503
3.9858567756002
3.88042543366848
3.88621662443777
3.99992392796649
3.99995614479626
3.99996914232382
4.10960092969424
4.21638803894699
4.32116380994809
4.64376958115306
5.06931818903995
5.59692786203387
6.11636516572679
6.63004228407898
7.03004358673753
7.53965747303636
7.8271866993952
8.22801489976628
8.73822997901016
9.02618223893158
9.31768546535041
9.5020840399441
9.36222844856697
9.01490963578193
8.57197161837732
8.03212583509414
7.50407855560801
7.09396564469353
6.79648198042589
6.60788492470138
6.5255409577962
6.43797435284811
6.23710050703691
6.14609859248399
6.0524397943035
6.06652444398914
6.07644482319792
6.08342532902384
6.19795982572617
6.30819674114059
6.30577733582856
6.3040652408954
6.30286051897844
6.3020128127794
6.3014163217638
6.41061924185802
6.51710457736261
6.73129064714925
6.83165974812631
7.04153243798754
7.13886641504202
7.2369807880391
7.33565395975966
7.43472033305155
7.64368602660212
7.85000443693606
8.16407304932449
8.47398214384088
8.78095470915907
8.97623833291784
9.0632873246936
9.15416463453779
9.24774542501213
9.34322852892974
9.3304275586305
9.43103308707221
9.42184619813175
9.30574950137563
9.19441333802692
8.86719132585279
8.54801712891967
8.2345251452604
7.92503147039428
7.72797386032248
7.53005395495331
7.33151762096394
7.13254753395301
6.93327223532423
6.73378217362292
6.64376363603065
6.55079679517486
6.45574569992184
6.3592280116262
6.26167835072663
6.27302518199237
6.39064172982924
6.39342469816982
6.39537327026817
6.39674438771396
6.39770917862685
6.39838805665337
6.28924310842708
6.29242120779236
6.18504451611676
6.18946685568989
6.19258832016824
6.19478474920284
6.19633027309679
6.19741778563143
6.08856037430535
5.98231815708424
5.76830315820871
5.66805443179259
5.56788908664377
5.35815009941163
5.37053284423531
5.26964270212199
5.27862932296639
5.17533981489332
5.2922607562873
5.29456392983502
5.29617489405438
5.29730845270123
5.29810608465101
5.18904469797987
5.19228159568466
5.08494627763743
5.08939772988855
5.0925396795903
5.09475052311393
5.09630618980643
5.20702348214247
5.20495176743732
5.31310697000538
5.41885507475307
5.52289974711024
5.62574579297492
5.72774842170431
5.71953493463999
5.71374581666163
5.70967228522124
5.7068059325759
5.70478901491924
5.5937471619555
5.59559049859919
5.48727459712154
5.38141341610298
5.27728917728784
5.28400978703651
5.28874843740333
5.2920828041506
5.29442904133732
5.40570262097849
5.40402233950808
5.40283033245792
5.40199157194362
5.40140137558584
5.40098608214425
5.40069385966548
5.40048823643972
5.40034354903871
5.29061909652326
5.29338942595318
5.29534844852731
5.18710427903038
5.08129357126622
4.97720484810813
4.87432780576496
4.77230336627028
4.67087886333332
4.67949915034964
4.57595187154656
4.5830687890008
4.69770894409722
4.69839756473724
4.69887244277939
4.80882923376254
4.80622238999382
4.80437840459671
4.8030808775584
4.8021678687567
4.80152542736841
4.80107337155402
4.8007552811211
4.80053145583163
4.80037396049376
4.80026313842576
4.90980780093513
4.90691096172689
4.9048629201669
5.01304445118678
5.00918844040754
5.00646547488783
5.00454945084358
5.00320123476412
5.00225255846637
5.00158501953723
5.00111530376278
5.00078478684587
5.00055221762358
4.89076592680037
4.89349274351912
4.7857985054525
4.68037475976215
4.57655832363087
4.58349551966345
4.58838657162012
4.48220553341358
4.48746919697546
4.60080530439853
4.60057632797254
4.60040553608041
4.60028535668238
4.7098234348782
4.70692196259794
4.70487066096288
4.70342725523044
4.81203424123774
4.80847760313967
4.80596529210715
4.80419749572614
4.80295358048757
4.8020782957901
4.80146239908115
4.80102902151019
4.80072407407942
4.69088685411222
4.69357783438567
4.58585837989657
4.48041689059474
4.37658796911789
4.27389373700881
4.17199793248498
4.070663943932
3.86010263608531
3.87190675253609
3.77060945682853
3.77930958282221
3.7854411245768
3.89937824632741
3.89957217427045
3.89969896030893
3.89978817251643
3.89985094695432
3.79027247558557
3.79314552508825
3.7951768269504
3.79660615978252
3.7976119141273
3.79831961619584
3.79881759288408
3.79916799567795
3.79941455765735
3.79958805173544
3.79971013136511
3.79979603306356
3.79985647805195
3.90952165314046
3.90670961297086
4.01434388330007
4.01010278972097
4.00710885953124
4.00500217038227
4.00351979222863
4.00247671238402
4.00174274611532
4.11084893133436
4.21726619905321
4.32178172994705
4.42495909683669
4.52719486060142
4.51914541970565
4.40384909051629
4.40269875100282
4.2922763402965
4.18493290772591
4.07976567814975
4.08575238431365
4.08997462121656
4.09294561207733
4.09503615872902
3.98688453537505
3.99076159077319
3.88387672161154
3.77902249078458
3.78522943828988
3.78960664867467
3.79268668709192
3.79485396538457
3.79637897727117
3.79745205647016
3.68858448908406
3.58233512552078
3.58756038368153
3.48162418261684
3.48706012773935
3.49089481880995
3.60321575467124
3.60227244855415
3.60159901642709
3.71074779550726
3.59794974894298
3.5985476627379
3.59897805734938
3.48965826419054
3.38309069060279
3.27846939653239
3.17521760906558
3.07292947903798
3.08094207225545
3.08658983067448
3.20018653682665
3.20014093031039
3.20009916720641
3.20006977930308
3.09042645762569
2.98363123222302
2.87884975026862
2.77548524611563
